id,quarter,file,start,end,energy
5342558,Q10,kplr005342558-2011271113734_llc.fits,907.0304,907.1735,32.2109
5342558,Q10,kplr005342558-2011271113734_llc.fits,914.5706,914.6319,31.3389
5342558,Q10,kplr005342558-2011271113734_llc.fits,915.8784,915.9805,32.1717
5342558,Q10,kplr005342558-2011271113734_llc.fits,917.1248,917.227,31.7491
5342558,Q10,kplr005342558-2011271113734_llc.fits,919.2704,919.4543,32.4778
5342558,Q10,kplr005342558-2011271113734_llc.fits,922.499,922.642,31.8238
5342558,Q10,kplr005342558-2011271113734_llc.fits,925.421,925.4619,31.245
5342558,Q10,kplr005342558-2011271113734_llc.fits,929.3239,929.3647,31.5452
5342558,Q10,kplr005342558-2011271113734_llc.fits,932.8998,932.9611,32.1096
5342558,Q10,kplr005342558-2011271113734_llc.fits,933.1654,933.2063,31.3429
5342558,Q10,kplr005342558-2011271113734_llc.fits,941.0324,941.1959,31.8901
5342558,Q10,kplr005342558-2011271113734_llc.fits,942.3606,942.4219,31.4549
5342558,Q10,kplr005342558-2011271113734_llc.fits,949.3284,949.4919,32.0543
5342558,Q10,kplr005342558-2011271113734_llc.fits,953.8442,953.8851,31.2008
5342558,Q10,kplr005342558-2011271113734_llc.fits,959.443,959.7699,32.5282
5342558,Q10,kplr005342558-2011271113734_llc.fits,968.7605,968.8627,31.9589
5342558,Q10,kplr005342558-2011271113734_llc.fits,978.9158,979.0997,33.1032
5342558,Q10,kplr005342558-2011271113734_llc.fits,980.4688,980.8365,32.2665
5342558,Q10,kplr005342558-2011271113734_llc.fits,984.2897,984.3715,31.8729
5342558,Q10,kplr005342558-2011271113734_llc.fits,992.3608,992.4221,31.535
5342558,Q10,kplr005342558-2011271113734_llc.fits,992.4833,992.5242,31.0271
5342558,Q10,kplr005342558-2011271113734_llc.fits,992.5651,992.6264,31.3998
5342558,Q10,kplr005342558-2011271113734_llc.fits,994.3019,994.3427,31.2218
5342558,Q10,kplr005342558-2011271113734_llc.fits,994.5471,994.7718,32.1087
5342558,Q10,kplr005342558-2011271113734_llc.fits,994.8536,994.9149,31.1968
5342558,Q10,kplr005342558-2011271113734_llc.fits,996.5699,996.6108,31.1577
5342558,Q10,kplr005342558-2011271113734_llc.fits,999.5531,999.594,31.2682
5342558,Q11,kplr005342558-2012004120508_llc.fits,1003.9666,1004.0279,31.4688
5342558,Q11,kplr005342558-2012004120508_llc.fits,1010.689,1010.7503,31.7938
5342558,Q11,kplr005342558-2012004120508_llc.fits,1020.5376,1020.5784,31.3294
5342558,Q11,kplr005342558-2012004120508_llc.fits,1021.5592,1021.6205,32.0717
5342558,Q11,kplr005342558-2012004120508_llc.fits,1030.7743,1030.8969,31.7401
5342558,Q11,kplr005342558-2012004120508_llc.fits,1030.9378,1030.9787,30.9301
5342558,Q11,kplr005342558-2012004120508_llc.fits,1044.546,1044.5868,31.2859
5342558,Q11,kplr005342558-2012004120508_llc.fits,1045.9762,1046.0171,31.1395
5342558,Q11,kplr005342558-2012004120508_llc.fits,1048.3873,1048.4895,31.5204
5342558,Q11,kplr005342558-2012004120508_llc.fits,1054.9053,1054.9666,31.2775
5342558,Q11,kplr005342558-2012004120508_llc.fits,1055.4161,1055.457,31.2407
5342558,Q11,kplr005342558-2012004120508_llc.fits,1056.6625,1056.8056,31.693
5342558,Q11,kplr005342558-2012004120508_llc.fits,1062.3837,1062.4246,31.0502
5342558,Q11,kplr005342558-2012004120508_llc.fits,1065.1217,1065.183,31.4548
5342558,Q11,kplr005342558-2012004120508_llc.fits,1065.3873,1065.4486,31.3694
5342558,Q11,kplr005342558-2012004120508_llc.fits,1065.5916,1065.6325,31.1403
5342558,Q11,kplr005342558-2012004120508_llc.fits,1067.7371,1067.7984,31.6926
5342558,Q11,kplr005342558-2012004120508_llc.fits,1077.5652,1077.7083,32.0708
5342558,Q11,kplr005342558-2012004120508_llc.fits,1084.1855,1084.2264,31.0351
5342558,Q11,kplr005342558-2012004120508_llc.fits,1085.8814,1085.9427,31.1218
5342558,Q11,kplr005342558-2012004120508_llc.fits,1087.3526,1087.4139,31.7752
5342558,Q11,kplr005342558-2012004120508_llc.fits,1087.986,1088.3538,32.4411
5342558,Q11,kplr005342558-2012004120508_llc.fits,1090.295,1090.4176,31.7923
5342558,Q11,kplr005342558-2012004120508_llc.fits,1095.9549,1095.9958,31.4465
5342558,Q12,kplr005342558-2012088054726_llc.fits,1099.7759,1099.8576,31.9928
5342558,Q12,kplr005342558-2012088054726_llc.fits,1099.8985,1100.0211,32.28
5342558,Q12,kplr005342558-2012088054726_llc.fits,1101.9622,1102.044,31.3582
5342558,Q12,kplr005342558-2012088054726_llc.fits,1103.9851,1104.0464,31.4631
5342558,Q12,kplr005342558-2012088054726_llc.fits,1105.7424,1105.7833,31.0894
5342558,Q12,kplr005342558-2012088054726_llc.fits,1107.1319,1107.234,32.2493
5342558,Q12,kplr005342558-2012088054726_llc.fits,1108.174,1108.2148,31.3577
5342558,Q12,kplr005342558-2012088054726_llc.fits,1108.2557,1108.2966,31.077
5342558,Q12,kplr005342558-2012088054726_llc.fits,1112.2402,1112.3219,31.7801
5342558,Q12,kplr005342558-2012088054726_llc.fits,1120.1888,1120.2501,31.4568
5342558,Q12,kplr005342558-2012088054726_llc.fits,1120.3114,1120.3931,31.6429
5342558,Q12,kplr005342558-2012088054726_llc.fits,1122.743,1122.8043,31.5152
5342558,Q12,kplr005342558-2012088054726_llc.fits,1124.9498,1125.0111,31.1392
5342558,Q12,kplr005342558-2012088054726_llc.fits,1125.4811,1125.5628,31.409
5342558,Q12,kplr005342558-2012088054726_llc.fits,1126.8297,1126.9319,31.4504
5342558,Q12,kplr005342558-2012088054726_llc.fits,1127.974,1128.0761,31.6278
5342558,Q12,kplr005342558-2012088054726_llc.fits,1131.4681,1131.509,31.2704
5342558,Q12,kplr005342558-2012088054726_llc.fits,1138.0887,1138.1704,32.134
5342558,Q12,kplr005342558-2012088054726_llc.fits,1139.9481,1140.0299,31.6066
5342558,Q12,kplr005342558-2012088054726_llc.fits,1140.602,1140.6838,31.4011
5342558,Q12,kplr005342558-2012088054726_llc.fits,1144.6275,1144.6684,31.385
5342558,Q12,kplr005342558-2012088054726_llc.fits,1147.1613,1147.3861,32.2596
5342558,Q12,kplr005342558-2012088054726_llc.fits,1147.5087,1147.57,31.271
5342558,Q12,kplr005342558-2012088054726_llc.fits,1147.9378,1148.0604,32.3828
5342558,Q12,kplr005342558-2012088054726_llc.fits,1150.5533,1150.5942,31.1422
5342558,Q12,kplr005342558-2012088054726_llc.fits,1153.128,1153.1893,31.3826
5342558,Q12,kplr005342558-2012088054726_llc.fits,1153.2711,1153.3324,31.8883
5342558,Q12,kplr005342558-2012088054726_llc.fits,1158.6656,1158.7269,31.7465
5342558,Q12,kplr005342558-2012088054726_llc.fits,1165.5111,1165.5928,31.3598
5342558,Q12,kplr005342558-2012088054726_llc.fits,1166.5124,1166.5532,31.0389
5342558,Q12,kplr005342558-2012088054726_llc.fits,1167.3706,1167.4319,31.2226
5342558,Q12,kplr005342558-2012088054726_llc.fits,1167.5136,1167.6158,31.5821
5342558,Q12,kplr005342558-2012088054726_llc.fits,1175.8712,1175.9326,31.2423
5342558,Q12,kplr005342558-2012088054726_llc.fits,1178.5277,1178.589,31.2266
5342558,Q14,kplr005342558-2012277125453_llc.fits,1275.2029,1275.3664,33.045
5342558,Q14,kplr005342558-2012277125453_llc.fits,1277.2463,1277.3076,31.3314
5342558,Q14,kplr005342558-2012277125453_llc.fits,1278.2271,1278.268,31.2405
5342558,Q14,kplr005342558-2012277125453_llc.fits,1279.8414,1280.0458,32.0004
5342558,Q14,kplr005342558-2012277125453_llc.fits,1287.7086,1287.7494,31.2125
5342558,Q14,kplr005342558-2012277125453_llc.fits,1297.0673,1297.1286,31.3628
5342558,Q14,kplr005342558-2012277125453_llc.fits,1298.1503,1298.1912,31.1081
5342558,Q14,kplr005342558-2012277125453_llc.fits,1301.338,1301.3788,31.6696
5342558,Q14,kplr005342558-2012277125453_llc.fits,1303.1361,1303.2587,31.6539
5342558,Q14,kplr005342558-2012277125453_llc.fits,1307.6111,1307.6929,31.7181
5342558,Q14,kplr005342558-2012277125453_llc.fits,1314.3338,1314.3951,31.2782
5342558,Q14,kplr005342558-2012277125453_llc.fits,1321.1177,1321.3016,32.3565
5342558,Q14,kplr005342558-2012277125453_llc.fits,1321.506,1321.5468,31.9674
5342558,Q14,kplr005342558-2012277125453_llc.fits,1324.0602,1324.101,31.1888
5342558,Q14,kplr005342558-2012277125453_llc.fits,1337.8323,1337.9753,31.8486
5342558,Q14,kplr005342558-2012277125453_llc.fits,1343.6353,1343.717,31.8599
5342558,Q14,kplr005342558-2012277125453_llc.fits,1350.5213,1350.5621,31.1266
5342558,Q14,kplr005342558-2012277125453_llc.fits,1351.8903,1351.9312,31.0012
5342558,Q14,kplr005342558-2012277125453_llc.fits,1353.7701,1353.8927,31.5482
5342558,Q14,kplr005342558-2012277125453_llc.fits,1355.6908,1355.7317,31.9636
5342558,Q14,kplr005342558-2012277125453_llc.fits,1358.5719,1358.6536,31.5756
5342558,Q14,kplr005342558-2012277125453_llc.fits,1362.2907,1362.3316,31.1161
5342558,Q14,kplr005342558-2012277125453_llc.fits,1362.7402,1362.8628,32.4443
5342558,Q14,kplr005342558-2012277125453_llc.fits,1365.1922,1365.3352,32.12
5342558,Q14,kplr005342558-2012277125453_llc.fits,1365.5804,1365.6213,32.3622
5342558,Q14,kplr005342558-2012277125453_llc.fits,1367.1333,1367.215,31.6398
5342558,Q14,kplr005342558-2012277125453_llc.fits,1368.911,1368.9518,31.1124
5342558,Q14,kplr005342558-2012277125453_llc.fits,1369.6057,1369.6465,31.6843
5342558,Q15,kplr005342558-2013011073258_llc.fits,1374.8773,1375.0817,32.9909
5342558,Q15,kplr005342558-2013011073258_llc.fits,1377.6153,1377.7175,31.7097
5342558,Q15,kplr005342558-2013011073258_llc.fits,1385.5024,1385.5637,31.5692
5342558,Q15,kplr005342558-2013011073258_llc.fits,1391.6322,1391.6731,31.2267
5342558,Q15,kplr005342558-2013011073258_llc.fits,1393.1034,1393.1647,31.1499
5342558,Q15,kplr005342558-2013011073258_llc.fits,1394.411,1394.4723,31.1626
5342558,Q15,kplr005342558-2013011073258_llc.fits,1398.7632,1398.8041,31.7496
5342558,Q15,kplr005342558-2013011073258_llc.fits,1408.6322,1408.8569,32.2359
5342558,Q15,kplr005342558-2013011073258_llc.fits,1411.2884,1411.3497,31.3559
5342558,Q15,kplr005342558-2013011073258_llc.fits,1412.0649,1412.167,31.4735
5342558,Q15,kplr005342558-2013011073258_llc.fits,1419.911,1420.0336,31.6738
5342558,Q15,kplr005342558-2013011073258_llc.fits,1421.5661,1421.7499,32.0615
5342558,Q15,kplr005342558-2013011073258_llc.fits,1423.4663,1423.5889,32.4513
5342558,Q15,kplr005342558-2013011073258_llc.fits,1427.5733,1427.9002,32.514
5342558,Q15,kplr005342558-2013011073258_llc.fits,1430.7608,1430.8016,31.1634
5342558,Q15,kplr005342558-2013011073258_llc.fits,1431.9459,1432.0072,31.5783
5342558,Q15,kplr005342558-2013011073258_llc.fits,1432.8653,1433.0084,31.9304
5342558,Q15,kplr005342558-2013011073258_llc.fits,1434.3569,1434.3978,31.6706
5342558,Q15,kplr005342558-2013011073258_llc.fits,1435.1538,1435.3173,32.3344
5342558,Q15,kplr005342558-2013011073258_llc.fits,1440.9771,1441.1815,32.2556
5342558,Q15,kplr005342558-2013011073258_llc.fits,1443.6538,1443.6947,31.2053
5342558,Q15,kplr005342558-2013011073258_llc.fits,1444.4916,1444.5324,31.1076
5342558,Q15,kplr005342558-2013011073258_llc.fits,1446.3101,1446.4736,31.9227
5342558,Q15,kplr005342558-2013011073258_llc.fits,1448.4964,1448.5373,31.031
5342558,Q15,kplr005342558-2013011073258_llc.fits,1449.375,1449.4772,31.4925
5342558,Q15,kplr005342558-2013011073258_llc.fits,1451.7861,1451.9291,31.8807
5342558,Q15,kplr005342558-2013011073258_llc.fits,1453.7477,1453.7885,31.6398
5342558,Q15,kplr005342558-2013011073258_llc.fits,1454.0542,1454.095,30.994
5342558,Q15,kplr005342558-2013011073258_llc.fits,1455.934,1456.0157,31.4696
5342558,Q15,kplr005342558-2013011073258_llc.fits,1457.5278,1457.5891,31.3932
5342558,Q15,kplr005342558-2013011073258_llc.fits,1463.0447,1463.3716,32.5157
5342558,Q15,kplr005342558-2013011073258_llc.fits,1465.5375,1465.6601,32.1074
5342558,Q15,kplr005342558-2013011073258_llc.fits,1467.2947,1467.356,31.416
5342558,Q15,kplr005342558-2013011073258_llc.fits,1468.8477,1468.8885,30.9055
5342558,Q15,kplr005342558-2013011073258_llc.fits,1469.8693,1469.9511,31.7021
5342558,Q16,kplr005342558-2013098041711_llc.fits,1493.2245,1493.3676,32.2918
5342558,Q16,kplr005342558-2013098041711_llc.fits,1494.9205,1494.9614,31.0362
5342558,Q16,kplr005342558-2013098041711_llc.fits,1497.1887,1497.2908,31.8274
5342558,Q16,kplr005342558-2013098041711_llc.fits,1502.4401,1502.481,31.2589
5342558,Q16,kplr005342558-2013098041711_llc.fits,1503.2574,1503.3187,32.063
5342558,Q16,kplr005342558-2013098041711_llc.fits,1509.2445,1509.408,32.5376
5342558,Q16,kplr005342558-2013098041711_llc.fits,1511.7987,1511.86,31.5942
5342558,Q16,kplr005342558-2013098041711_llc.fits,1517.0707,1517.1115,31.5698
5342558,Q16,kplr005342558-2013098041711_llc.fits,1519.0323,1519.0732,31.0552
5342558,Q16,kplr005342558-2013098041711_llc.fits,1532.6414,1532.7231,32.095
5342558,Q16,kplr005342558-2013098041711_llc.fits,1534.2148,1534.317,31.559
5342558,Q16,kplr005342558-2013098041711_llc.fits,1535.8087,1535.9313,31.8234
5342558,Q16,kplr005342558-2013098041711_llc.fits,1537.3208,1537.4434,32.7156
5342558,Q16,kplr005342558-2013098041711_llc.fits,1537.7499,1537.8521,31.6488
5342558,Q16,kplr005342558-2013098041711_llc.fits,1540.4064,1540.5903,33.2024
5342558,Q16,kplr005342558-2013098041711_llc.fits,1540.9785,1541.0194,31.2913
5342558,Q16,kplr005342558-2013098041711_llc.fits,1544.7997,1544.861,31.4081
5342558,Q16,kplr005342558-2013098041711_llc.fits,1553.9339,1553.9747,31.1085
5342558,Q16,kplr005342558-2013098041711_llc.fits,1555.2417,1555.3234,31.3552
5342558,Q2,kplr005342558-2009259160929_llc.fits,173.8731,173.9548,31.5054
5342558,Q2,kplr005342558-2009259160929_llc.fits,184.7848,184.8257,31.1362
5342558,Q2,kplr005342558-2009259160929_llc.fits,200.7027,200.7844,31.7871
5342558,Q2,kplr005342558-2009259160929_llc.fits,206.6079,206.6488,31.34
5342558,Q2,kplr005342558-2009259160929_llc.fits,207.834,207.9157,31.436
5342558,Q2,kplr005342558-2009259160929_llc.fits,210.6538,210.6946,31.2985
5342558,Q2,kplr005342558-2009259160929_llc.fits,212.0841,212.125,32.1723
5342558,Q2,kplr005342558-2009259160929_llc.fits,213.1875,213.2284,31.0656
5342558,Q2,kplr005342558-2009259160929_llc.fits,221.3609,221.4017,31.6005
5342558,Q2,kplr005342558-2009259160929_llc.fits,228.676,228.7168,31.2852
5342558,Q2,kplr005342558-2009259160929_llc.fits,236.9105,237.0127,31.6084
5342558,Q2,kplr005342558-2009259160929_llc.fits,247.3722,247.4131,31.182
5342558,Q2,kplr005342558-2009259160929_llc.fits,248.4143,248.4756,31.6406
5342558,Q2,kplr005342558-2009259160929_llc.fits,251.3566,251.3975,31.2677
5342558,Q2,kplr005342558-2009259160929_llc.fits,254.6054,254.6463,31.3045
5342558,Q2,kplr005342558-2009259160929_llc.fits,256.7305,256.8122,31.4503
5342558,Q3,kplr005342558-2009350155506_llc.fits,260.8988,260.9601,31.4941
5342558,Q3,kplr005342558-2009350155506_llc.fits,261.7365,261.7774,31.6908
5342558,Q3,kplr005342558-2009350155506_llc.fits,265.2714,265.3736,32.6986
5342558,Q3,kplr005342558-2009350155506_llc.fits,265.7005,265.8639,31.9788
5342558,Q3,kplr005342558-2009350155506_llc.fits,269.0514,269.1741,31.7009
5342558,Q3,kplr005342558-2009350155506_llc.fits,270.0118,270.0527,31.4972
5342558,Q3,kplr005342558-2009350155506_llc.fits,272.1777,272.4024,32.2671
5342558,Q3,kplr005342558-2009350155506_llc.fits,274.4048,274.5274,32.2566
5342558,Q3,kplr005342558-2009350155506_llc.fits,274.6705,274.7522,31.702
5342558,Q3,kplr005342558-2009350155506_llc.fits,287.543,287.5839,31.0558
5342558,Q3,kplr005342558-2009350155506_llc.fits,289.525,289.9745,32.8312
5342558,Q3,kplr005342558-2009350155506_llc.fits,302.5406,302.5815,31.4876
5342558,Q3,kplr005342558-2009350155506_llc.fits,304.9108,304.9517,31.09
5342558,Q3,kplr005342558-2009350155506_llc.fits,307.424,307.4853,31.9536
5342558,Q3,kplr005342558-2009350155506_llc.fits,312.0622,312.1235,31.295
5342558,Q3,kplr005342558-2009350155506_llc.fits,313.4925,313.5334,31.1028
5342558,Q3,kplr005342558-2009350155506_llc.fits,315.6788,315.8627,32.5427
5342558,Q3,kplr005342558-2009350155506_llc.fits,325.7113,325.7726,31.5637
5342558,Q3,kplr005342558-2009350155506_llc.fits,326.7534,326.7942,31.3023
5342558,Q3,kplr005342558-2009350155506_llc.fits,329.6753,329.8592,32.052
5342558,Q3,kplr005342558-2009350155506_llc.fits,329.9818,330.0226,31.0404
5342558,Q3,kplr005342558-2009350155506_llc.fits,332.4746,332.5563,31.7865
5342558,Q3,kplr005342558-2009350155506_llc.fits,332.7198,332.781,32.2391
5342558,Q3,kplr005342558-2009350155506_llc.fits,334.9674,335.0082,31.0681
5342558,Q3,kplr005342558-2009350155506_llc.fits,337.2763,337.3172,31.264
5342558,Q3,kplr005342558-2009350155506_llc.fits,341.4037,341.4446,31.3972
5342558,Q3,kplr005342558-2009350155506_llc.fits,347.9423,348.0036,31.1877
5342558,Q4,kplr005342558-2010078095331_llc.fits,357.6889,357.9341,32.3227
5342558,Q4,kplr005342558-2010078095331_llc.fits,360.9173,361.0399,31.9378
5342558,Q4,kplr005342558-2010078095331_llc.fits,372.8504,372.9321,31.5653
5342558,Q4,kplr005342558-2010078095331_llc.fits,374.8528,374.8937,31.0917
5342558,Q4,kplr005342558-2010078095331_llc.fits,375.2819,375.3228,30.9853
5342558,Q4,kplr005342558-2010078095331_llc.fits,377.877,377.9179,31.1329
5342558,Q4,kplr005342558-2010078095331_llc.fits,382.0046,382.0455,31.3079
5342558,Q4,kplr005342558-2010078095331_llc.fits,387.7873,387.8282,31.0758
5342558,Q4,kplr005342558-2010078095331_llc.fits,388.0938,388.196,31.6235
5342558,Q4,kplr005342558-2010078095331_llc.fits,391.7514,391.8536,31.9787
5342558,Q4,kplr005342558-2010078095331_llc.fits,401.3349,401.4371,31.508
5342558,Q4,kplr005342558-2010078095331_llc.fits,404.6656,404.7474,31.4928
5342558,Q4,kplr005342558-2010078095331_llc.fits,412.6145,412.6553,31.175
5342558,Q4,kplr005342558-2010078095331_llc.fits,422.0346,422.0755,31.1411
5342558,Q4,kplr005342558-2010078095331_llc.fits,422.3615,422.4841,32.264
5342558,Q4,kplr005342558-2010078095331_llc.fits,426.0397,426.0806,31.8998
5342558,Q4,kplr005342558-2010078095331_llc.fits,426.4893,426.6323,32.2187
5342558,Q4,kplr005342558-2010078095331_llc.fits,428.0831,428.124,31.0221
5342558,Q4,kplr005342558-2010078095331_llc.fits,429.3705,429.4522,31.3677
5342558,Q4,kplr005342558-2010078095331_llc.fits,429.6157,429.7383,32.7109
5342558,Q4,kplr005342558-2010078095331_llc.fits,431.7817,431.8226,31.6964
5342558,Q4,kplr005342558-2010078095331_llc.fits,438.6272,438.6885,31.2482
5342558,Q4,kplr005342558-2010078095331_llc.fits,439.4446,439.4855,31.1474
5342558,Q6,kplr005342558-2010265121752_llc.fits,543.3738,543.4147,31.4379
5342558,Q6,kplr005342558-2010265121752_llc.fits,546.9498,546.9906,31.0615
5342558,Q6,kplr005342558-2010265121752_llc.fits,547.5015,547.5424,31.2356
5342558,Q6,kplr005342558-2010265121752_llc.fits,552.7326,552.8552,32.6536
5342558,Q6,kplr005342558-2010265121752_llc.fits,553.1413,553.2639,32.1647
5342558,Q6,kplr005342558-2010265121752_llc.fits,558.0045,558.1271,32.6391
5342558,Q6,kplr005342558-2010265121752_llc.fits,558.311,558.5154,31.957
5342558,Q6,kplr005342558-2010265121752_llc.fits,561.1309,561.1717,31.2261
5342558,Q6,kplr005342558-2010265121752_llc.fits,578.1521,578.2747,31.5906
5342558,Q6,kplr005342558-2010265121752_llc.fits,592.6598,592.7007,30.9625
5342558,Q6,kplr005342558-2010265121752_llc.fits,594.1718,594.2332,31.3706
5342558,Q6,kplr005342558-2010265121752_llc.fits,597.4412,597.482,31.4167
5342558,Q6,kplr005342558-2010265121752_llc.fits,600.7105,600.7513,31.0762
5342558,Q6,kplr005342558-2010265121752_llc.fits,600.8126,600.8944,31.4296
5342558,Q6,kplr005342558-2010265121752_llc.fits,610.6409,610.8248,32.2017
5342558,Q6,kplr005342558-2010265121752_llc.fits,612.4595,612.5821,32.0946
5342558,Q6,kplr005342558-2010265121752_llc.fits,617.1182,617.1591,31.0269
5342558,Q6,kplr005342558-2010265121752_llc.fits,619.325,619.5089,32.1177
5342558,Q6,kplr005342558-2010265121752_llc.fits,620.3875,620.4284,31.4421
5342558,Q6,kplr005342558-2010265121752_llc.fits,620.4692,620.5509,31.6915
5342558,Q6,kplr005342558-2010265121752_llc.fits,621.8178,621.8791,31.4632
5342558,Q7,kplr005342558-2010355172524_llc.fits,632.9946,633.0967,31.5902
5342558,Q7,kplr005342558-2010355172524_llc.fits,634.6701,634.7109,31.4343
5342558,Q7,kplr005342558-2010355172524_llc.fits,636.6725,636.7542,31.3968
5342558,Q7,kplr005342558-2010355172524_llc.fits,638.4501,639.0018,32.4302
5342558,Q7,kplr005342558-2010355172524_llc.fits,642.1689,642.2097,31.6273
5342558,Q7,kplr005342558-2010355172524_llc.fits,644.8251,644.9273,32.0769
5342558,Q7,kplr005342558-2010355172524_llc.fits,645.5199,645.6425,32.5628
5342558,Q7,kplr005342558-2010355172524_llc.fits,657.5139,657.5956,31.584
5342558,Q7,kplr005342558-2010355172524_llc.fits,658.1881,658.2903,32.2082
5342558,Q7,kplr005342558-2010355172524_llc.fits,661.6821,661.723,31.551
5342558,Q7,kplr005342558-2010355172524_llc.fits,667.6485,667.7097,31.5203
5342558,Q7,kplr005342558-2010355172524_llc.fits,671.1833,671.2242,31.626
5342558,Q7,kplr005342558-2010355172524_llc.fits,674.3299,674.4117,31.3548
5342558,Q7,kplr005342558-2010355172524_llc.fits,676.271,676.3732,32.1167
5342558,Q7,kplr005342558-2010355172524_llc.fits,685.0979,685.1388,31.231
5342558,Q7,kplr005342558-2010355172524_llc.fits,687.7951,687.8359,32.1016
5342558,Q7,kplr005342558-2010355172524_llc.fits,688.3876,688.4898,31.8639
5342558,Q7,kplr005342558-2010355172524_llc.fits,697.5824,697.6232,31.4057
5342558,Q7,kplr005342558-2010355172524_llc.fits,706.6545,706.6954,31.078
5342558,Q7,kplr005342558-2010355172524_llc.fits,715.032,715.1138,31.821
5342558,Q8,kplr005342558-2011073133259_llc.fits,737.9784,738.0602,32.1423
5342558,Q8,kplr005342558-2011073133259_llc.fits,739.0614,739.1227,31.4203
5342558,Q8,kplr005342558-2011073133259_llc.fits,744.7623,744.9053,31.7885
5342558,Q8,kplr005342558-2011073133259_llc.fits,748.4199,748.5221,32.0095
5342558,Q8,kplr005342558-2011073133259_llc.fits,748.7877,748.8694,31.5902
5342558,Q8,kplr005342558-2011073133259_llc.fits,748.9307,748.992,31.3048
5342558,Q8,kplr005342558-2011073133259_llc.fits,753.2422,753.2831,31.1086
5342558,Q8,kplr005342558-2011073133259_llc.fits,753.4261,753.4874,31.3277
5342558,Q8,kplr005342558-2011073133259_llc.fits,759.1271,759.2088,32.0027
5342558,Q8,kplr005342558-2011073133259_llc.fits,764.7668,764.8077,31.2909
5342558,Q8,kplr005342558-2011073133259_llc.fits,771.4691,771.6326,32.4287
5342558,Q8,kplr005342558-2011073133259_llc.fits,773.0425,773.1038,31.8992
5342558,Q8,kplr005342558-2011073133259_llc.fits,775.1063,775.6785,32.8617
5342558,Q8,kplr005342558-2011073133259_llc.fits,781.4613,781.5022,31.1862
5342558,Q8,kplr005342558-2011073133259_llc.fits,782.4217,782.4626,31.8702
5342558,Q8,kplr005342558-2011073133259_llc.fits,783.8929,783.9747,31.7054
5342558,Q8,kplr005342558-2011073133259_llc.fits,784.4651,784.5468,31.4492
5342558,Q8,kplr005342558-2011073133259_llc.fits,789.8597,789.921,31.2168
5342558,Q8,kplr005342558-2011073133259_llc.fits,789.9823,790.0232,31.2686
5342558,Q8,kplr005342558-2011073133259_llc.fits,797.5021,797.543,31.1673
5342558,Q8,kplr005342558-2011073133259_llc.fits,801.5276,801.5685,31.0092
5342558,Q8,kplr005342558-2011073133259_llc.fits,801.9772,802.0589,31.6223
12156549,Q10,kplr012156549-2011271113734_llc.fits,910.2783,910.3601,34.8807
12156549,Q10,kplr012156549-2011271113734_llc.fits,916.6333,916.6742,34.4953
12156549,Q10,kplr012156549-2011271113734_llc.fits,919.208,919.3511,35.797
12156549,Q10,kplr012156549-2011271113734_llc.fits,919.8415,919.8823,34.8907
12156549,Q10,kplr012156549-2011271113734_llc.fits,919.9232,919.9641,34.5672
12156549,Q10,kplr012156549-2011271113734_llc.fits,922.8044,922.8453,35.0226
12156549,Q10,kplr012156549-2011271113734_llc.fits,924.8069,924.8478,34.6138
12156549,Q10,kplr012156549-2011271113734_llc.fits,927.4838,927.5246,34.4985
12156549,Q10,kplr012156549-2011271113734_llc.fits,934.7174,934.7582,34.6331
12156549,Q10,kplr012156549-2011271113734_llc.fits,936.393,936.4747,34.8828
12156549,Q10,kplr012156549-2011271113734_llc.fits,938.0685,938.1094,34.4592
12156549,Q10,kplr012156549-2011271113734_llc.fits,938.6815,938.7224,35.5475
12156549,Q10,kplr012156549-2011271113734_llc.fits,946.569,946.6099,34.4681
12156549,Q10,kplr012156549-2011271113734_llc.fits,951.4935,951.5548,34.637
12156549,Q10,kplr012156549-2011271113734_llc.fits,953.6595,953.7412,34.9404
12156549,Q10,kplr012156549-2011271113734_llc.fits,953.8434,953.9047,34.8543
12156549,Q10,kplr012156549-2011271113734_llc.fits,954.7629,954.8038,34.3847
12156549,Q10,kplr012156549-2011271113734_llc.fits,968.9642,969.0051,34.7177
12156549,Q10,kplr012156549-2011271113734_llc.fits,974.3791,974.42,34.3777
12156549,Q10,kplr012156549-2011271113734_llc.fits,989.1933,989.2751,34.9848
12156549,Q10,kplr012156549-2011271113734_llc.fits,990.215,990.2559,34.447
12156549,Q10,kplr012156549-2011271113734_llc.fits,999.2669,999.3078,34.8547
12156549,Q11,kplr012156549-2012004120508_llc.fits,1005.9486,1006.112,35.6431
12156549,Q11,kplr012156549-2012004120508_llc.fits,1013.5497,1013.5905,34.7136
12156549,Q11,kplr012156549-2012004120508_llc.fits,1015.3069,1015.3682,35.0985
12156549,Q11,kplr012156549-2012004120508_llc.fits,1017.6772,1017.718,34.585
12156549,Q11,kplr012156549-2012004120508_llc.fits,1020.6195,1020.7626,35.945
12156549,Q11,kplr012156549-2012004120508_llc.fits,1021.7433,1021.8251,35.2497
12156549,Q11,kplr012156549-2012004120508_llc.fits,1028.2819,1028.3228,35.3742
12156549,Q11,kplr012156549-2012004120508_llc.fits,1034.8409,1034.9635,35.7017
12156549,Q11,kplr012156549-2012004120508_llc.fits,1035.6174,1035.6582,34.5755
12156549,Q11,kplr012156549-2012004120508_llc.fits,1037.4155,1037.4563,34.6374
